rank,bgg_url,game_id,names,min_players,max_players,avg_time,min_time,max_time,year,avg_rating,geek_rating,num_votes,image_url,age,mechanic,owned,category,designer,weight
317,https://boardgamegeek.com/boardgame/9625/struggle-empires,9625,Struggle of Empires,2,7,240,180,240,2004,7.50827,7.02976,3485,https://cf.geekdo-images.com/images/pic1367165.jpg,13,"Area Control / Area Influence, Area Movement, Auction/Bidding, Dice Rolling",4204,"Age of Reason, Civilization, Fighting, Political, Territory Building",Martin Wallace,3.5973
318,https://boardgamegeek.com/boardgame/97842/last-will,97842,Last Will,2,5,75,45,75,2011,7.24854,7.02713,7296,https://cf.geekdo-images.com/images/pic1109132.jpg,13,"Action Point Allowance System, Hand Management, Worker Placement",8452,"Card Game, Economic, Humor",Vladimír Suchý,2.6914
319,https://boardgamegeek.com/boardgame/155987/abyss,155987,Abyss,2,4,60,30,60,2014,7.31396,7.02585,6236,https://cf.geekdo-images.com/images/pic1965255.jpg,14,"Auction/Bidding, Card Drafting, Hand Management, Press Your Luck, Set Collection",7656,"Card Game, Mythology, Science Fiction","Bruno Cathala, Charles Chevallier",2.3513
320,https://boardgamegeek.com/boardgame/39938/carson-city,39938,Carson City,2,5,90,90,90,2009,7.29154,7.024,5978,https://cf.geekdo-images.com/images/pic577030.jpg,12,"Area Control / Area Influence, Dice Rolling, Tile Placement, Worker Placement",5254,"American West, City Building, Economic",Xavier Georges,3.1836
321,https://boardgamegeek.com/boardgame/155703/evolution,155703,Evolution,2,6,60,60,60,2014,7.2486,7.02393,8625,https://cf.geekdo-images.com/images/pic3543505.jpg,12,"Hand Management, Simultaneous Action Selection, Take That",12259,"Animals, Card Game, Environmental, Prehistoric, Print & Play","Dominic Crapuchettes, Dmitry Knorre, Sergey Machin",2.4568
322,https://boardgamegeek.com/boardgame/9674/ingenious,9674,Ingenious,1,4,45,45,45,2004,7.15892,7.02365,13507,https://cf.geekdo-images.com/images/pic1473656.jpg,10,"Hand Management, Partnerships, Pattern Building, Tile Placement",15258,Abstract Strategy,Reiner Knizia,1.9234
323,https://boardgamegeek.com/boardgame/3307/wallenstein-first-edition,3307,Wallenstein (first edition),3,5,150,150,150,2002,7.51707,7.02193,3339,https://cf.geekdo-images.com/images/pic358092.jpg,12,"Action / Movement Programming, Action Point Allowance System, Area Control / Area Influence, Area Movement, Simultaneous Action Selection, Variable Phase Order",2678,"Economic, Renaissance, Territory Building",Dirk Henn,3.3142
324,https://boardgamegeek.com/boardgame/140603/francis-drake,140603,Francis Drake,3,5,120,90,120,2013,7.48836,7.0207,3487,https://cf.geekdo-images.com/images/pic1616979.jpg,14,"Dice Rolling, Press Your Luck, Secret Unit Deployment, Set Collection, Worker Placement",4695,"Bluffing, Exploration, Nautical, Pirates, Renaissance",Peter Hawes,2.9242
325,https://boardgamegeek.com/boardgame/15363/nexus-ops,15363,Nexus Ops,2,4,90,90,90,2005,7.2483,7.01889,7835,https://cf.geekdo-images.com/images/pic1134615.jpg,12,"Area Control / Area Influence, Dice Rolling, Hand Management, Modular Board",10174,"Exploration, Fighting, Science Fiction, Wargame","Charlie Catino, Steven Kimball",2.2241
326,https://boardgamegeek.com/boardgame/199042/harry-potter-hogwarts-battle,199042,Harry Potter: Hogwarts Battle,2,4,60,30,60,2016,7.60554,7.01844,3680,https://cf.geekdo-images.com/images/pic3518231.jpg,11,"Co-operative Play, Deck / Pool Building, Variable Player Powers",8176,"Card Game, Movies / TV / Radio theme, Novel-based","Forrest-Pruzan Creative, Kami Mandell, Andrew Wolf",2.0617
327,https://boardgamegeek.com/boardgame/18/roborally,18,RoboRally,2,8,120,45,120,1994,7.12982,7.01518,20203,https://cf.geekdo-images.com/images/pic1000553.jpg,12,"Action / Movement Programming, Grid Movement, Modular Board, Simultaneous Action Selection",23505,"Maze, Miniatures, Racing, Science Fiction",Richard Garfield,2.4339
328,https://boardgamegeek.com/boardgame/192836/colonists,192836,The Colonists,1,4,360,30,360,2016,7.8699,7.01385,1986,https://cf.geekdo-images.com/images/pic3195482.jpg,12,"Area Movement, Card Drafting, Hand Management, Modular Board, Tile Placement, Worker Placement",3862,Civilization,Tim Puls,4.0543
329,https://boardgamegeek.com/boardgame/1513/republic-rome,1513,The Republic of Rome,1,6,300,300,300,1990,7.54443,7.01363,3502,https://cf.geekdo-images.com/images/pic487045.jpg,14,"Dice Rolling, Hand Management, Simulation, Variable Player Powers, Voting",5296,"Ancient, Negotiation, Political, Wargame","Richard Berthold, Don Greenwood, Robert Haines",4.3002
330,https://boardgamegeek.com/boardgame/133473/sushi-go,133473,Sushi Go!,2,5,15,15,15,2013,7.1265,7.01325,21335,https://cf.geekdo-images.com/images/pic1900075.jpg,8,"Card Drafting, Hand Management, Set Collection, Simultaneous Action Selection",36652,Card Game,Phil Walker-Harding,1.17
331,https://boardgamegeek.com/boardgame/22827/starcraft-board-game,22827,StarCraft: The Board Game,2,6,240,180,240,2007,7.34288,7.01258,6315,https://cf.geekdo-images.com/images/pic265704.jpg,12,"Area Control / Area Influence, Area Movement, Deck / Pool Building, Modular Board, Variable Player Powers",7715,"Civilization, Fighting, Miniatures, Science Fiction, Space Exploration, Territory Building, Video Game Theme, Wargame","Corey Konieczka, Christian T. Petersen",3.8236
332,https://boardgamegeek.com/boardgame/42776/gears-war-board-game,42776,Gears of War: The Board Game,1,4,180,60,180,2011,7.48445,7.01133,4012,https://cf.geekdo-images.com/images/pic1004112.jpg,13,"Area Movement, Campaign / Battle Card Driven, Co-operative Play, Dice Rolling, Hand Management, Modular Board, Variable Player Powers",6470,"Fighting, Miniatures, Science Fiction, Video Game Theme",Corey Konieczka,2.8763
333,https://boardgamegeek.com/boardgame/31999/tzaar,31999,TZAAR,2,2,60,30,60,2007,7.68264,7.00993,2371,https://cf.geekdo-images.com/images/pic3607816.jpg,13,Grid Movement,3571,Abstract Strategy,Kris Burm,2.5486
334,https://boardgamegeek.com/boardgame/192457/cry-havoc,192457,Cry Havoc,2,4,120,60,120,2016,7.48854,7.00959,3738,https://cf.geekdo-images.com/images/pic3090929.jpg,10,"Area Control / Area Influence, Area Movement, Deck / Pool Building, Hand Management, Variable Player Powers",6480,"Fighting, Miniatures, Science Fiction, Wargame","Grant Rodiek, Micha? Oracz, Micha? Walczak",3.2059
335,https://boardgamegeek.com/boardgame/2346/dvonn,2346,DVONN,2,2,30,30,30,2001,7.44092,7.00636,3791,https://cf.geekdo-images.com/images/pic3324136.jpg,9,Grid Movement,4869,Abstract Strategy,Kris Burm,2.6836
336,https://boardgamegeek.com/boardgame/159508/aquasphere,159508,AquaSphere,2,4,100,100,100,2014,7.34571,7.00351,4774,https://cf.geekdo-images.com/images/pic2197124.jpg,12,"Area Control / Area Influence, Area Movement, Modular Board",8029,"Nautical, Science Fiction",Stefan Feld,3.6986
337,https://boardgamegeek.com/boardgame/192135/too-many-bones,192135,Too Many Bones,1,4,120,60,120,2017,8.62357,7.00311,1249,https://cf.geekdo-images.com/images/pic3684814.jpg,12,"Co-operative Play, Deck / Pool Building, Dice Rolling, Hand Management, Role Playing, Variable Player Powers",2134,"Adventure, Dice, Fantasy, Wargame","Adam Carlson, Josh J. Carlson",3.8182
338,https://boardgamegeek.com/boardgame/21790/thurn-and-taxis,21790,Thurn and Taxis,2,4,60,60,60,2006,7.12287,7.00213,15746,https://cf.geekdo-images.com/images/pic115300.jpg,13,"Card Drafting, Hand Management, Route/Network Building, Set Collection",17444,"Renaissance, Transportation","Andreas Seyfarth, Karen Seyfarth",2.2635
339,https://boardgamegeek.com/boardgame/134726/smash-awesome-level-9000,134726,Smash Up: Awesome Level 9000,2,2,45,45,45,2013,7.35299,7.00171,5462,https://cf.geekdo-images.com/images/pic1497102.jpg,12,"Area Control / Area Influence, Hand Management, Take That, Variable Player Powers",14555,"Card Game, Fantasy, Horror, Humor, Pirates, Prehistoric, Science Fiction, Spies/Secret Agents",Paul Peterson,2.1265
340,https://boardgamegeek.com/boardgame/160010/conan,160010,Conan,2,5,90,90,90,2016,7.94643,7.00143,2357,https://cf.geekdo-images.com/images/pic3118623.jpg,14,"Action Point Allowance System, Area Movement, Dice Rolling, Partnerships, Player Elimination, Variable Phase Order, Variable Player Powers",5316,"Adventure, Fantasy, Fighting, Miniatures, Novel-based","Frédéric Henry, Antoine Bauza, Pascal Bernard, Bruno Cathala, Croc, Ludovic Maublanc, Laurent Pouchain",2.8
341,https://boardgamegeek.com/boardgame/119432/snowdonia,119432,Snowdonia,1,5,90,30,90,2012,7.45889,7.0002,3469,https://cf.geekdo-images.com/images/pic1430858.jpg,10,"Card Drafting, Hand Management, Worker Placement",4219,Trains,Tony Boydell,3.0119
342,https://boardgamegeek.com/boardgame/181521/warhammer-quest-adventure-card-game,181521,Warhammer Quest: The Adventure Card Game,1,4,60,30,60,2015,7.53606,6.99911,3592,https://cf.geekdo-images.com/images/pic2625794.jpg,14,"Co-operative Play, Dice Rolling, Role Playing, Variable Player Powers",7561,"Adventure, Card Game, Fantasy","Justin Kemppainen, Brady Sadler, Adam Sadler",2.7297
343,https://boardgamegeek.com/boardgame/20437/lords-vegas,20437,Lords of Vegas,2,4,60,60,60,2010,7.33101,6.99751,4947,https://cf.geekdo-images.com/images/pic774410.jpg,12,"Area Control / Area Influence, Dice Rolling, Tile Placement, Trading",6681,"City Building, Dice, Economic","James Ernest, Mike Selinker",2.3487
344,https://boardgamegeek.com/boardgame/191862/imhotep,191862,Imhotep,2,4,40,40,40,2016,7.29058,6.99713,5856,https://cf.geekdo-images.com/images/pic3029488.jpg,10,"Area Control / Area Influence, Modular Board, Set Collection",8472,Ancient,Phil Walker-Harding,2.0246
345,https://boardgamegeek.com/boardgame/27746/colosseum,27746,Colosseum,3,5,90,60,90,2007,7.22657,6.99327,7411,https://cf.geekdo-images.com/images/pic2729904.jpg,10,"Auction/Bidding, Dice Rolling, Roll / Spin and Move, Set Collection, Trading",8275,"Ancient, Negotiation","Wolfgang Kramer, Markus Lübke",2.7543
346,https://boardgamegeek.com/boardgame/177639/raptor,177639,Raptor,2,2,25,25,25,2015,7.46626,6.99326,3556,https://cf.geekdo-images.com/images/pic2520016.jpg,9,"Action Point Allowance System, Grid Movement, Hand Management, Modular Board, Simultaneous Action Selection, Take That, Variable Player Powers",5893,"Animals, Fighting, Science Fiction","Bruno Cathala, Bruno Faidutti",2
347,https://boardgamegeek.com/boardgame/121288/dixit-journey,121288,Dixit: Journey,3,6,30,30,30,2012,7.47364,6.99241,3603,https://cf.geekdo-images.com/images/pic1387599.jpg,8,"Acting, Simultaneous Action Selection, Singing, Storytelling, Voting",6670,"Card Game, Humor, Party Game",Jean-Louis Roubira,1.3115
348,https://boardgamegeek.com/boardgame/50750/belfort,50750,Belfort,2,5,120,120,120,2011,7.30753,6.99231,5176,https://cf.geekdo-images.com/images/pic1368514.jpg,12,"Area Control / Area Influence, Card Drafting, Hand Management, Worker Placement",6063,"City Building, Economic, Fantasy","Jay Cormier, Sen-Foong Lim",3.0483
349,https://boardgamegeek.com/boardgame/140934/arboretum,140934,Arboretum,2,4,30,30,30,2015,7.35791,6.98975,4468,https://cf.geekdo-images.com/images/pic1926202.jpg,8,"Hand Management, Set Collection, Tile Placement",6442,Card Game,Dan Cassar,2.1796
350,https://boardgamegeek.com/boardgame/65532/defenders-realm,65532,Defenders of the Realm,1,4,90,90,90,2010,7.36459,6.98637,4770,https://cf.geekdo-images.com/images/pic649329.jpg,13,"Action Point Allowance System, Co-operative Play, Dice Rolling, Hand Management, Point to Point Movement, Variable Player Powers",6247,"Adventure, Fantasy, Fighting, Miniatures",Richard Launius,2.7152
351,https://boardgamegeek.com/boardgame/206941/first-class,206941,First Class,1,4,60,60,60,2016,7.61732,6.98594,2530,https://cf.geekdo-images.com/images/pic3539689.jpg,10,"Card Drafting, Route/Network Building, Set Collection",3649,Trains,Helmut Ohley,2.7353
352,https://boardgamegeek.com/boardgame/31730/chicago-express,31730,Chicago Express,2,6,60,60,60,2007,7.23222,6.98342,6312,https://cf.geekdo-images.com/images/pic1566274.jpg,12,"Auction/Bidding, Route/Network Building, Stock Holding",6942,"Economic, Post-Napoleonic, Trains, Transportation",Harry Wu,2.7927
353,https://boardgamegeek.com/boardgame/209778/magic-maze,209778,Magic Maze,1,8,15,3,15,2017,7.37026,6.98293,4497,https://cf.geekdo-images.com/images/pic3268473.jpg,8,"Co-operative Play, Grid Movement, Tile Placement, Variable Player Powers",7625,"Exploration, Fantasy, Humor, Maze, Party Game, Real-time",Kasper Lapp,1.7463
354,https://boardgamegeek.com/boardgame/158600/hanamikoji,158600,Hanamikoji,2,2,15,15,15,2013,7.55731,6.98246,2813,https://cf.geekdo-images.com/images/pic2992529.jpg,10,"Area Control / Area Influence, Card Drafting, Hand Management",5374,"Card Game, Medieval",Kota Nakayama,1.7258
355,https://boardgamegeek.com/boardgame/58281/summoner-wars,58281,Summoner Wars,2,4,60,30,60,2009,7.31824,6.98224,5333,https://cf.geekdo-images.com/images/pic2407328.jpg,9,"Action Point Allowance System, Dice Rolling, Grid Movement, Hand Management, Take That, Variable Player Powers",4981,"Card Game, Fantasy, Fighting",Colby Dauch,2.3031
356,https://boardgamegeek.com/boardgame/586/front,586,Up Front,2,3,60,60,60,1983,7.84214,6.98159,1941,https://cf.geekdo-images.com/images/pic162086.jpg,12,"Campaign / Battle Card Driven, Hand Management, Simulation, Variable Player Powers",3226,"Card Game, Wargame, World War II",Courtney F. Allen,3.3846
357,https://boardgamegeek.com/boardgame/111341/great-zimbabwe,111341,The Great Zimbabwe,2,5,150,90,150,2012,7.74508,6.98013,2009,https://cf.geekdo-images.com/images/pic1400856.jpg,14,"Auction/Bidding, Card Drafting, Modular Board, Route/Network Building, Tile Placement, Variable Player Powers",2808,"Civilization, Economic, Industry / Manufacturing, Transportation","Jeroen Doumen, Joris Wiersinga",3.719
358,https://boardgamegeek.com/boardgame/121408/trains,121408,Trains,2,4,45,45,45,2012,7.23044,6.97852,6360,https://cf.geekdo-images.com/images/pic1606346.jpg,12,"Deck / Pool Building, Hand Management, Route/Network Building",8517,"Card Game, Territory Building, Trains",Hisashi Hayashi,2.3934
359,https://boardgamegeek.com/boardgame/47/chinatown,47,Chinatown,3,5,60,60,60,1999,7.23932,6.97695,6269,https://cf.geekdo-images.com/images/pic2037509.png,12,"Set Collection, Tile Placement, Trading",7350,"City Building, Economic, Negotiation",Karsten Hartwig,2.2957
360,https://boardgamegeek.com/boardgame/18098/napoleons-triumph,18098,Napoleon's Triumph,2,2,180,180,180,2007,7.98428,6.97542,1567,https://cf.geekdo-images.com/images/pic291050.jpg,12,"Area Movement, Secret Unit Deployment, Simulation",2683,"Napoleonic, Wargame",Bowen Simmons,3.612
361,https://boardgamegeek.com/boardgame/131357/coup,131357,Coup,2,6,15,15,15,2012,7.08788,6.97398,24125,https://cf.geekdo-images.com/images/pic2016054.jpg,9,"Memory, Player Elimination, Take That, Variable Player Powers",39006,"Bluffing, Card Game, Deduction, Party Game, Political",Rikki Tahta,1.4327
362,https://boardgamegeek.com/boardgame/167400/ashes-rise-phoenixborn,167400,Ashes: Rise of the Phoenixborn,2,4,120,30,120,2015,7.51512,6.97225,3583,https://cf.geekdo-images.com/images/pic2479679.jpg,14,"Dice Rolling, Hand Management, Variable Player Powers",6637,"Card Game, Dice, Fantasy, Fighting",Isaac Vega,2.8846
363,https://boardgamegeek.com/boardgame/143519/quantum,143519,Quantum,2,4,60,60,60,2013,7.33121,6.97126,4784,https://cf.geekdo-images.com/images/pic1727619.jpg,13,"Area Control / Area Influence, Dice Rolling, Grid Movement, Modular Board, Variable Player Powers",6037,"Dice, Fighting, Science Fiction, Space Exploration",Eric Zimmerman,2.4645
364,https://boardgamegeek.com/boardgame/166384/spyfall,166384,Spyfall,3,8,15,15,15,2014,7.10834,6.97013,12567,https://cf.geekdo-images.com/images/pic2453926.jpg,12,"Role Playing, Voting",18541,"Bluffing, Deduction, Humor, Party Game, Spies/Secret Agents",Alexandr Ushan,1.2775
365,https://boardgamegeek.com/boardgame/11/bohnanza,11,Bohnanza,2,7,45,45,45,1997,7.05927,6.96914,30420,https://cf.geekdo-images.com/images/pic69366.jpg,13,"Hand Management, Set Collection, Trading",43174,"Card Game, Farming, Negotiation",Uwe Rosenberg,1.6775
366,https://boardgamegeek.com/boardgame/163166/one-night-ultimate-werewolf-daybreak,163166,One Night Ultimate Werewolf Daybreak,3,7,10,10,10,2015,7.50568,6.96864,3153,https://cf.geekdo-images.com/images/pic2225958.jpg,8,"Role Playing, Variable Player Powers, Voting",7811,"Bluffing, Card Game, Deduction, Horror, Party Game","Ted Alspach, Akihisa Okui",1.4714
367,https://boardgamegeek.com/boardgame/135219/battle-five-armies,135219,The Battle of Five Armies,2,2,240,90,240,2014,7.95612,6.96738,1662,https://cf.geekdo-images.com/images/pic1886964.jpg,13,"Area Movement, Dice Rolling, Hand Management",4052,"Adventure, Fantasy, Fighting, Miniatures, Novel-based, Wargame","Roberto Di Meglio, Marco Maggi, Francesco Nepitello",3.5192
368,https://boardgamegeek.com/boardgame/24800/conflict-heroes-awakening-bear-russia-1941-42,24800,Conflict of Heroes: Awakening the Bear! ? Russia 1941-42,1,4,120,120,120,2008,7.56088,6.96635,2846,https://cf.geekdo-images.com/images/pic2674714.jpg,10,"Action Point Allowance System, Dice Rolling, Hex-and-Counter, Modular Board, Simulation",3717,"Wargame, World War II",Uwe Eickert,2.9957
369,https://boardgamegeek.com/boardgame/128780/pax-porfiriana,128780,Pax Porfiriana,1,6,120,120,120,2012,7.69196,6.9659,2159,https://cf.geekdo-images.com/images/pic1395308.jpg,12,"Card Drafting, Simulation",3622,"Card Game, Civil War, Economic, Political, Post-Napoleonic, Wargame","Phil Eklund, Matt Eklund, Jim Gutt",3.466
